node_id,label,type,mention_count,record_count
MAINT_ITEM:surfaces,surfaces,MAINT_ITEM,1,1
MAINT_ITEM:tape,tape,MAINT_ITEM,1,1
MAINT_ITEM:temperature probe,temperature probe,MAINT_ITEM,1,1
MAINT_ITEM:tension cable,tension cable,MAINT_ITEM,1,1
MAINT_ITEM:tension wire,tension wire,MAINT_ITEM,1,1
MAINT_ITEM:that attaches cowl flap levers,that attaches cowl flap levers,MAINT_ITEM,1,1
MAINT_ITEM:throttle cable,throttle cable,MAINT_ITEM,1,1
MAINT_ITEM:throttle cable attachment,throttle cable attachment,MAINT_ITEM,2,1
MAINT_ITEM:throttle cables,throttle cables,MAINT_ITEM,1,1
MAINT_ITEM:throttle control quadrant,throttle control quadrant,MAINT_ITEM,1,1
MAINT_ITEM:throttle interconnect,throttle interconnect,MAINT_ITEM,1,1
MAINT_ITEM:throttle linkage arm,throttle linkage arm,MAINT_ITEM,1,1
MAINT_ITEM:throttle linkage dog bone,throttle linkage dog bone,MAINT_ITEM,1,1
MAINT_ITEM:tie rod hole,tie rod hole,MAINT_ITEM,1,1
MAINT_ITEM:tie rod nut,tie rod nut,MAINT_ITEM,1,1
MAINT_ITEM:tie wire assembly,tie wire assembly,MAINT_ITEM,1,1
MAINT_ITEM:tie wrap standoff,tie wrap standoff,MAINT_ITEM,1,1
MAINT_ITEM:ties,ties,MAINT_ITEM,1,1
MAINT_ITEM:tool,tool,MAINT_ITEM,2,1
MAINT_ITEM:top end,top end,MAINT_ITEM,1,1
MAINT_ITEM:tower,tower,MAINT_ITEM,1,1
MAINT_ITEM:trailer,trailer,MAINT_ITEM,1,1
MAINT_ITEM:transducer ground path,transducer ground path,MAINT_ITEM,1,1
MAINT_ITEM:trunnion bolt,trunnion bolt,MAINT_ITEM,1,1
MAINT_ITEM:tube keeper,tube keeper,MAINT_ITEM,1,1
MAINT_ITEM:tube upper,tube upper,MAINT_ITEM,1,1
MAINT_ITEM:turbine assembly,turbine assembly,MAINT_ITEM,1,1
MAINT_ITEM:tyrap,tyrap,MAINT_ITEM,1,1
MAINT_ITEM:tywrap,tywrap,MAINT_ITEM,1,1
MAINT_ITEM:upper,upper,MAINT_ITEM,1,1
MAINT_ITEM:upper baffle material rivet,upper baffle material rivet,MAINT_ITEM,1,1
MAINT_ITEM:upper baffling,upper baffling,MAINT_ITEM,1,1
MAINT_ITEM:upper ends,upper ends,MAINT_ITEM,1,1
MAINT_ITEM:upper leads,upper leads,MAINT_ITEM,1,1
MAINT_ITEM:upper nutplate,upper nutplate,MAINT_ITEM,1,1
MAINT_ITEM:upper rocker cover,upper rocker cover,MAINT_ITEM,1,1
MAINT_ITEM:upper support bracket,upper support bracket,MAINT_ITEM,1,1
MAINT_ITEM:vacuum adapter gasket,vacuum adapter gasket,MAINT_ITEM,1,1
MAINT_ITEM:vacuum pum,vacuum pum,MAINT_ITEM,1,1
MAINT_ITEM:vacuum pump cooling duct,vacuum pump cooling duct,MAINT_ITEM,1,1
MAINT_ITEM:vacuum pump line,vacuum pump line,MAINT_ITEM,1,1
MAINT_ITEM:vacuum tube,vacuum tube,MAINT_ITEM,1,1
MAINT_ITEM:valve contact,valve contact,MAINT_ITEM,1,1
MAINT_ITEM:valve seat,valve seat,MAINT_ITEM,1,1
MAINT_ITEM:valve spring,valve spring,MAINT_ITEM,1,1
MAINT_ITEM:valve tube,valve tube,MAINT_ITEM,1,1
MAINT_ITEM:vent hose,vent hose,MAINT_ITEM,1,1
MAINT_ITEM:vent hoses,vent hoses,MAINT_ITEM,1,1
MAINT_ITEM:vent tubes,vent tubes,MAINT_ITEM,1,1
MAINT_ITEM:washers / nuts,washers / nuts,MAINT_ITEM,1,1
MAINT_ITEM:weather stripping,weather stripping,MAINT_ITEM,2,1
MAINT_ITEM:wide area washer,wide area washer,MAINT_ITEM,1,1
MAINT_ITEM:wire spring,wire spring,MAINT_ITEM,1,1
MAINT_ITEM:wire strap,wire strap,MAINT_ITEM,1,1
MAINT_ITEM:wire tie,wire tie,MAINT_ITEM,1,1
MAINT_ITEM:wiring clamp,wiring clamp,MAINT_ITEM,1,1
MAINT_ITEM:wiring harness support bracket,wiring harness support bracket,MAINT_ITEM,1,1
MAINT_ITEM:wiring holder,wiring holder,MAINT_ITEM,1,1
MAINT_ITEM:zip,zip,MAINT_ITEM,1,1
MAINT_ITEM:zip tied,zip tied,MAINT_ITEM,1,1
OP_CTX:after 20 inches manifold pressure,after 20 inches manifold pressure,OP_CTX,1,1
OP_CTX:after completion of run up,after completion of run up,OP_CTX,1,1
OP_CTX:after engine run up,after engine run up,OP_CTX,1,1
OP_CTX:after landing ground roll stop,after landing ground roll stop,OP_CTX,1,1
OP_CTX:after performing simulated engine failure,after performing simulated engine failure,OP_CTX,1,1
OP_CTX:after post run,after post run,OP_CTX,1,1
OP_CTX:after run,after run,OP_CTX,1,1
OP_CTX:after run up,after run up,OP_CTX,1,1
OP_CTX:after shutdown,after shutdown,OP_CTX,1,1
OP_CTX:at different settings,at different settings,OP_CTX,1,1
OP_CTX:at hover,at hover,OP_CTX,1,1
OP_CTX:at idle during taxi,at idle during taxi,OP_CTX,1,1
OP_CTX:at limiting manifold,at limiting manifold,OP_CTX,1,1
OP_CTX:at low altitudes,at low altitudes,OP_CTX,1,1
OP_CTX:at stop for run up,at stop for run up,OP_CTX,1,1
OP_CTX:climb,climb,OP_CTX,1,1
OP_CTX:climb out,climb out,OP_CTX,1,1
OP_CTX:climbing after takeoff,climbing after takeoff,OP_CTX,1,1
OP_CTX:climbing out,climbing out,OP_CTX,1,1
OP_CTX:coming off runway,coming off runway,OP_CTX,1,1
OP_CTX:cowl off,cowl off,OP_CTX,1,1
OP_CTX:cruise,cruise,OP_CTX,1,1
OP_CTX:did normal start,did normal start,OP_CTX,1,1
OP_CTX:does not run at idle,does not run at idle,OP_CTX,1,1
OP_CTX:doing max perform takeoff at 3200,doing max perform takeoff at 3200,OP_CTX,1,1
OP_CTX:during aircraft run up,during aircraft run up,OP_CTX,1,1
OP_CTX:during climb and while cruising,during climb and while cruising,OP_CTX,1,1
OP_CTX:during crui,during crui,OP_CTX,1,1
OP_CTX:during entire flight,during entire flight,OP_CTX,1,1
OP_CTX:during entry to 180 degree auto,during entry to 180 degree auto,OP_CTX,1,1
OP_CTX:during fligh,during fligh,OP_CTX,1,1
OP_CTX:during go - around from a simulated engine failure,during go - around from a simulated engine failure,OP_CTX,1,1
OP_CTX:during high speed roll,during high speed roll,OP_CTX,1,1
OP_CTX:during idle check on,during idle check on,OP_CTX,1,1
OP_CTX:during idle check on run,during idle check on run,OP_CTX,1,1
OP_CTX:during idle check on run up,during idle check on run up,OP_CTX,1,1
OP_CTX:during initial climb,during initial climb,OP_CTX,1,1
OP_CTX:during installation,during installation,OP_CTX,1,1
OP_CTX:during magneto check,during magneto check,OP_CTX,1,1
OP_CTX:during manuevers,during manuevers,OP_CTX,1,1
OP_CTX:during override check,during override check,OP_CTX,1,1
OP_CTX:during pad check,during pad check,OP_CTX,1,1
OP_CTX:during post flight,during post flight,OP_CTX,1,1
OP_CTX:during recovery,during recovery,OP_CTX,1,1
OP_CTX:during removal,during removal,OP_CTX,1,1
OP_CTX:during shutdown prior,during shutdown prior,OP_CTX,1,1
OP_CTX:during start,during start,OP_CTX,1,1
OP_CTX:during stop and go whil,during stop and go whil,OP_CTX,1,1
OP_CTX:during takeoff roll,during takeoff roll,OP_CTX,1,1
OP_CTX:during valve staking,during valve staking,OP_CTX,1,1
OP_CTX:end of flight,end of flight,OP_CTX,1,1
OP_CTX:going from idle,going from idle,OP_CTX,1,1
OP_CTX:ground during pad check,ground during pad check,OP_CTX,1,1
OP_CTX:holding short of runway,holding short of runway,OP_CTX,1,1
OP_CTX:hover at limiting manifold,hover at limiting manifold,OP_CTX,1,1
OP_CTX:in bottom corner,in bottom corner,OP_CTX,1,1
OP_CTX:in carrier,in carrier,OP_CTX,1,1
OP_CTX:in climb and cruise,in climb and cruise,OP_CTX,1,1
OP_CTX:in cruise,in cruise,OP_CTX,1,1
OP_CTX:in down draft,in down draft,OP_CTX,1,1
OP_CTX:in heater hangar,in heater hangar,OP_CTX,1,1
OP_CTX:in pattern,in pattern,OP_CTX,1,1
OP_CTX:incre,incre,OP_CTX,1,1
OP_CTX:initially after takeoff,initially after takeoff,OP_CTX,1,1
OP_CTX:last daily shutdown,last daily shutdown,OP_CTX,1,1
OP_CTX:last landing,last landing,OP_CTX,1,1
OP_CTX:leaning mixt,leaning mixt,OP_CTX,1,1
OP_CTX:leaning mixture,leaning mixture,OP_CTX,1,1
OP_CTX:leaning mixture on ground,leaning mixture on ground,OP_CTX,1,1
OP_CTX:leaning mixture on the groun,leaning mixture on the groun,OP_CTX,1,1
OP_CTX:manifold psi gauge reads atmospheric pressure,manifold psi gauge reads atmospheric pressure,OP_CTX,1,1
OP_CTX:multiple power settings,multiple power settings,OP_CTX,1,1
OP_CTX:near idle,near idle,OP_CTX,1,1
OP_CTX:on bottom,on bottom,OP_CTX,1,1
OP_CTX:on climb,on climb,OP_CTX,1,1
OP_CTX:on departure,on departure,OP_CTX,1,1
OP_CTX:on departure climbout,on departure climbout,OP_CTX,1,1
OP_CTX:on descent,on descent,OP_CTX,1,1
OP_CTX:on engine start up,on engine start up,OP_CTX,1,1
OP_CTX:on entire,on entire,OP_CTX,1,1
OP_CTX:on final,on final,OP_CTX,1,1
OP_CTX:on flight,on flight,OP_CTX,1,1
OP_CTX:on ground during,on ground during,OP_CTX,1,1
OP_CTX:on ground during pad,on ground during pad,OP_CTX,1,1
OP_CTX:on ground during pad check,on ground during pad check,OP_CTX,1,1
OP_CTX:on landing,on landing,OP_CTX,1,1
OP_CTX:on last climb out crossing 1300 msl,on last climb out crossing 1300 msl,OP_CTX,1,1
OP_CTX:on last daily shut do,on last daily shut do,OP_CTX,1,1
OP_CTX:on mount,on mount,OP_CTX,1,1
OP_CTX:on takeoff and climb,on takeoff and climb,OP_CTX,1,1
OP_CTX:on taxi,on taxi,OP_CTX,1,1
OP_CTX:power at idle,power at idle,OP_CTX,1,1
OP_CTX:power on departure,power on departure,OP_CTX,1,1
OP_CTX:power to idle,power to idle,OP_CTX,1,1
OP_CTX:seasonal conditions,seasonal conditions,OP_CTX,1,1
OP_CTX:short dipstick,short dipstick,OP_CTX,1,1
OP_CTX:shutdown,shutdown,OP_CTX,1,1
OP_CTX:spring connector,spring connector,OP_CTX,1,1
OP_CTX:throughout res,throughout res,OP_CTX,1,1
OP_CTX:to hover,to hover,OP_CTX,1,1
OP_CTX:upon engine start,upon engine start,OP_CTX,1,1
OP_CTX:upon engine start up,upon engine start up,OP_CTX,1,1
OP_CTX:upon go - around,upon go - around,OP_CTX,1,1
OP_CTX:upon post,upon post,OP_CTX,1,1
OP_CTX:upon start up,upon start up,OP_CTX,1,1
OP_CTX:various power settings,various power settings,OP_CTX,1,1
OP_CTX:warm up,warm up,OP_CTX,1,1
OP_CTX:when brought up,when brought up,OP_CTX,1,1
OP_CTX:when climbing,when climbing,OP_CTX,1,1
OP_CTX:when it fired,when it fired,OP_CTX,1,1
OP_CTX:when leaning out,when leaning out,OP_CTX,1,1
OP_CTX:when power t,when power t,OP_CTX,1,1
OP_CTX:when pulled back throttle hard idle several seconds,when pulled back throttle hard idle several seconds,OP_CTX,1,1
OP_CTX:when rpm set in idle range,when rpm set in idle range,OP_CTX,1,1
OP_CTX:when under power,when under power,OP_CTX,1,1
OP_CTX:while adjusting mixture,while adjusting mixture,OP_CTX,1,1
OP_CTX:while doing unusual attitudes,while doing unusual attitudes,OP_CTX,1,1
OP_CTX:while holding short,while holding short,OP_CTX,1,1
OP_CTX:while leveling in down w,while leveling in down w,OP_CTX,1,1
OP_CTX:while making right turn,while making right turn,OP_CTX,1,1
OP_CTX:with increasing power,with increasing power,OP_CTX,1,1
OUTCOME:acceptable,acceptable,OUTCOME,1,1
OUTCOME:all check good,all check good,OUTCOME,1,1
OUTCOME:all indication,all indication,OUTCOME,1,1
OUTCOME:all indications norm,all indications norm,OUTCOME,1,1
OUTCOME:all parameters within chec,all parameters within chec,OUTCOME,1,1
OUTCOME:all systems within,all systems within,OUTCOME,1,1
OUTCOME:all systems within parameters,all systems within parameters,OUTCOME,1,1
OUTCOME:bore measure good,bore measure good,OUTCOME,1,1
OUTCOME:compression came up,compression came up,OUTCOME,1,1
OUTCOME:correct,correct,OUTCOME,1,1
OUTCOME:correctly,correctly,OUTCOME,1,1
OUTCOME:could not duplicate cht discrepancy,could not duplicate cht discrepancy,OUTCOME,1,1
OUTCOME:could not duplicate di,could not duplicate di,OUTCOME,1,1
OUTCOME:could not duplicate disc,could not duplicate disc,OUTCOME,1,1
OUTCOME:could not duplicate fuel smell,could not duplicate fuel smell,OUTCOME,1,1
OUTCOME:could not duplicate irregular sounds or vib,could not duplicate irregular sounds or vib,OUTCOME,1,1
OUTCOME:could not duplicate tapping noise or fuel smel,could not duplicate tapping noise or fuel smel,OUTCOME,1,1
OUTCOME:couldn ' t duplicate discrepancy,couldn ' t duplicate discrepancy,OUTCOME,1,1
OUTCOME:damage,damage,OUTCOME,1,1
OUTCOME:damage negligible,damage negligible,OUTCOME,1,1
OUTCOME:did not notice any roughness or hestitation,did not notice any roughness or hestitation,OUTCOME,1,1
OUTCOME:discrepancy,discrepancy,OUTCOME,1,1
OUTCOME:dry tappet clearance good,dry tappet clearance good,OUTCOME,1,1
OUTCOME:engage,engage,OUTCOME,1,1
OUTCOME:factory installed,factory installed,OUTCOME,1,1
OUTCOME:fine,fine,OUTCOME,1,1
OUTCOME:fire damage,fire damage,OUTCOME,1,1
OUTCOME:function normal,function normal,OUTCOME,1,1
OUTCOME:marks negligible,marks negligible,OUTCOME,1,1
OUTCOME:measure good,measure good,OUTCOME,1,1
OUTCOME:no action,no action,OUTCOME,1,1
OUTCOME:no adjustment,no adjustment,OUTCOME,1,1
OUTCOME:no co warning,no co warning,OUTCOME,1,1
OUTCOME:no cracking noted,no cracking noted,OUTCOME,1,1
OUTCOME:no cracks,no cracks,OUTCOME,1,1
OUTCOME:no dam,no dam,OUTCOME,1,1
OUTCOME:no defe,no defe,OUTCOME,1,1
OUTCOME:no defect noted,no defect noted,OUTCOME,1,1
OUTCOME:no defects note,no defects note,OUTCOME,1,1
OUTCOME:no disc,no disc,OUTCOME,1,1
OUTCOME:no discrepa,no discrepa,OUTCOME,1,1
OUTCOME:no discrepancies,no discrepancies,OUTCOME,1,1
OUTCOME:no discrepancy noted,no discrepancy noted,OUTCOME,1,1
OUTCOME:no effect,no effect,OUTCOME,1,1
OUTCOME:no effort,no effort,OUTCOME,1,1
OUTCOME:no engine roughness noted,no engine roughness noted,OUTCOME,1,1
OUTCOME:no fur,no fur,OUTCOME,1,1
OUTCOME:no further acti,no further acti,OUTCOME,1,1
OUTCOME:no further action,no further action,OUTCOME,1,1
OUTCOME:no further defects,no further defects,OUTCOME,1,1
OUTCOME:no improvement,no improvement,OUTCOME,1,1
OUTCOME:no leak,no leak,OUTCOME,1,1
OUTCOME:no leak noted,no leak noted,OUTCOME,1,1
OUTCOME:no leaks or seep found,no leaks or seep found,OUTCOME,1,1
OUTCOME:no lines disturbed,no lines disturbed,OUTCOME,1,1
OUTCOME:no loss in power or rough running,no loss in power or rough running,OUTCOME,1,1
OUTCOME:no other defects noted,no other defects noted,OUTCOME,1,1
OUTCOME:no other fod or defects noted,no other fod or defects noted,OUTCOME,1,1
OUTCOME:no problems noted,no problems noted,OUTCOME,1,1
OUTCOME:no rough,no rough,OUTCOME,1,1
OUTCOME:no roughness noted,no roughness noted,OUTCOME,1,1
OUTCOME:no roughness noted through ent,no roughness noted through ent,OUTCOME,1,1
OUTCOME:no significant oil or,no significant oil or,OUTCOME,1,1
OUTCOME:no sputtering,no sputtering,OUTCOME,1,1
OUTCOME:no squealing noise noted,no squealing noise noted,OUTCOME,1,1
OUTCOME:no success,no success,OUTCOME,1,1
OUTCOME:no unusual noise noted,no unusual noise noted,OUTCOME,1,1
OUTCOME:no vibra,no vibra,OUTCOME,1,1
OUTCOME:normal indications,normal indications,OUTCOME,1,1
OUTCOME:operated good,operated good,OUTCOME,1,1
OUTCOME:passed comp,passed comp,OUTCOME,1,1
OUTCOME:problem persisted,problem persisted,OUTCOME,1,1
OUTCOME:problem still there,problem still there,OUTCOME,1,1
OUTCOME:proper position,proper position,OUTCOME,1,1
OUTCOME:ran smooth through al,ran smooth through al,OUTCOME,1,1
OUTCOME:residual,residual,OUTCOME,1,1
OUTCOME:run smooth,run smooth,OUTCOME,1,1
OUTCOME:runs smooth through all operating,runs smooth through all operating,OUTCOME,1,1
OUTCOME:serviceable,serviceable,OUTCOME,1,1
OUTCOME:starter function normal,starter function normal,OUTCOME,1,1
OUTCOME:stayed,stayed,OUTCOME,1,1
OUTCOME:unable to duplicate discre,unable to duplicate discre,OUTCOME,1,1
OUTCOME:wear within acceptable limit,wear within acceptable limit,OUTCOME,1,1
OUTCOME:well under acceptable limits,well under acceptable limits,OUTCOME,1,1
OUTCOME:within limits,within limits,OUTCOME,1,1
OUTCOME:within specs,within specs,OUTCOME,1,1
REFERENCE:18 maintenance manual tap,18 maintenance manual tap,REFERENCE,1,1
REFERENCE:ad e 2,ad e 2,REFERENCE,1,1
REFERENCE:ad e 2015 - 19 - 07,ad e 2015 - 19 - 07,REFERENCE,1,1
"REFERENCE:chapter 4 , sec 5","chapter 4 , sec 5",REFERENCE,1,1
REFERENCE:cold start checklist,cold start checklist,REFERENCE,1,1
REFERENCE:cylinder chapter,cylinder chapter,REFERENCE,1,1
REFERENCE:dipstick,dipstick,REFERENCE,1,1
REFERENCE:direct drive manual,direct drive manual,REFERENCE,1,1
REFERENCE:direct drive overhau,direct drive overhau,REFERENCE,1,1
REFERENCE:engine start checklist,engine start checklist,REFERENCE,1,1
REFERENCE:firewall,firewall,REFERENCE,1,1
REFERENCE:lycoming 369 m,lycoming 369 m,REFERENCE,1,1
REFERENCE:lycoming di,lycoming di,REFERENCE,1,1
REFERENCE:lycoming dir,lycoming dir,REFERENCE,1,1
REFERENCE:lycoming direct drive,lycoming direct drive,REFERENCE,1,1
REFERENCE:lycoming direct drive manual,lycoming direct drive manual,REFERENCE,1,1
REFERENCE:lycoming direct drive over,lycoming direct drive over,REFERENCE,1,1
REFERENCE:lycoming insp,lycoming insp,REFERENCE,1,1
REFERENCE:lycoming overhaul m,lycoming overhaul m,REFERENCE,1,1
REFERENCE:lycoming service instruction 1492 d,lycoming service instruction 1492 d,REFERENCE,1,1
REFERENCE:main,main,REFERENCE,1,1
REFERENCE:maintenance man,maintenance man,REFERENCE,1,1
REFERENCE:paragraph 4 - 53,paragraph 4 - 53,REFERENCE,1,1
REFERENCE:parts manual,parts manual,REFERENCE,1,1
REFERENCE:rolls royce maintenance manual,rolls royce maintenance manual,REFERENCE,1,1
REFERENCE:se standard reference material,se standard reference material,REFERENCE,1,1
REFERENCE:se standard reference material 51,se standard reference material 51,REFERENCE,1,1
REFERENCE:se standard reference material 51 - 40 - 0,se standard reference material 51 - 40 - 0,REFERENCE,1,1
REFERENCE:service instruction 388 c,service instruction 388 c,REFERENCE,1,1
REFERENCE:standard reference material 51,standard reference material 51,REFERENCE,1,1
REFERENCE:standard reference material chapter 51 - 71,standard reference material chapter 51 - 71,REFERENCE,1,1
REFERENCE:structural r,structural r,REFERENCE,1,1
REFERENCE:tywrap,tywrap,REFERENCE,1,1
TECH_OBS:032,032,TECH_OBS,1,1
TECH_OBS:1 - 3 seconds,1 - 3 seconds,TECH_OBS,1,1
TECH_OBS:1 / 2 gone,1 / 2 gone,TECH_OBS,1,1
TECH_OBS:1 foot,1 foot,TECH_OBS,1,1
TECH_OBS:1 or both,1 or both,TECH_OBS,1,1
TECH_OBS:10 hours,10 hours,TECH_OBS,1,1
TECH_OBS:1000,1000,TECH_OBS,1,1
TECH_OBS:1000 rpm,1000 rpm,TECH_OBS,1,1
TECH_OBS:1200,1200,TECH_OBS,1,1
TECH_OBS:14 / 80 psi,14 / 80 psi,TECH_OBS,1,1
TECH_OBS:1450,1450,TECH_OBS,1,1
TECH_OBS:150 rise,150 rise,TECH_OBS,1,1
TECH_OBS:2 - 3 secs,2 - 3 secs,TECH_OBS,1,1
TECH_OBS:2 different times,2 different times,TECH_OBS,1,1
TECH_OBS:2 places,2 places,TECH_OBS,1,1
TECH_OBS:2 t,2 t,TECH_OBS,1,1
TECH_OBS:2 times,2 times,TECH_OBS,1,1
TECH_OBS:20 rpm,20 rpm,TECH_OBS,1,1
TECH_OBS:20 rpm for a few seconds,20 rpm for a few seconds,TECH_OBS,1,1
TECH_OBS:20 seconds,20 seconds,TECH_OBS,1,1
TECH_OBS:200 - 250 rpm,200 - 250 rpm,TECH_OBS,1,1
TECH_OBS:200 - 300 rpm suddenly,200 - 300 rpm suddenly,TECH_OBS,1,1
TECH_OBS:200 plus,200 plus,TECH_OBS,1,1
TECH_OBS:200 to 1200 engine rpm,200 to 1200 engine rpm,TECH_OBS,1,1
TECH_OBS:2000 feet msl,2000 feet msl,TECH_OBS,1,1
TECH_OBS:204,204,TECH_OBS,1,1
TECH_OBS:22,22,TECH_OBS,1,1
TECH_OBS:2300 - 2330 rpm,2300 - 2330 rpm,TECH_OBS,1,1
TECH_OBS:24,24,TECH_OBS,1,1
TECH_OBS:2450 pounds,2450 pounds,TECH_OBS,1,1
TECH_OBS:26 in,26 in,TECH_OBS,1,1
TECH_OBS:2600 rpm,2600 rpm,TECH_OBS,1,1
TECH_OBS:2630,2630,TECH_OBS,1,1
TECH_OBS:2640 rpm,2640 rpm,TECH_OBS,1,1
TECH_OBS:2667 . 8,2667 . 8,TECH_OBS,1,1
TECH_OBS:2710 rpm for a few seconds,2710 rpm for a few seconds,TECH_OBS,1,1
TECH_OBS:2720 - 2730,2720 - 2730,TECH_OBS,1,1
TECH_OBS:2722,2722,TECH_OBS,1,1
TECH_OBS:2733 . 2 rpm,2733 . 2 rpm,TECH_OBS,1,1
TECH_OBS:2733 . 2 rpm highest,2733 . 2 rpm highest,TECH_OBS,1,1
TECH_OBS:2733 . 2 rpm highest recording,2733 . 2 rpm highest recording,TECH_OBS,1,1
TECH_OBS:2740 . 3 peak,2740 . 3 peak,TECH_OBS,1,1
TECH_OBS:2740 peak rpm,2740 peak rpm,TECH_OBS,1,1
TECH_OBS:2740 rpm,2740 rpm,TECH_OBS,1,1
TECH_OBS:2750,2750,TECH_OBS,1,1
TECH_OBS:2750 - 2760 rpm,2750 - 2760 rpm,TECH_OBS,1,1
TECH_OBS:2760 rpm max,2760 rpm max,TECH_OBS,1,1
TECH_OBS:2770,2770,TECH_OBS,1,1
TECH_OBS:2778,2778,TECH_OBS,1,1
TECH_OBS:2800,2800,TECH_OBS,1,1
TECH_OBS:2840 rpm,2840 rpm,TECH_OBS,1,1
TECH_OBS:3 - 4 seconds,3 - 4 seconds,TECH_OBS,1,1
TECH_OBS:3 plus seconds,3 plus seconds,TECH_OBS,1,1
TECH_OBS:3 secs,3 secs,TECH_OBS,1,1
TECH_OBS:3 to 4 %,3 to 4 %,TECH_OBS,1,1
TECH_OBS:30 rpm,30 rpm,TECH_OBS,1,1
TECH_OBS:30 sec,30 sec,TECH_OBS,1,1
TECH_OBS:3275 rpm,3275 rpm,TECH_OBS,1,1
TECH_OBS:3300,3300,TECH_OBS,1,1
TECH_OBS:3300 rpm,3300 rpm,TECH_OBS,1,1
TECH_OBS:3350,3350,TECH_OBS,1,1
TECH_OBS:3961 . 3 tachometer,3961 . 3 tachometer,TECH_OBS,1,1
TECH_OBS:4 compre,4 compre,TECH_OBS,1,1
TECH_OBS:4 places,4 places,TECH_OBS,1,1
TECH_OBS:40 /,40 /,TECH_OBS,1,1
TECH_OBS:40 degrees fahrenheit,40 degrees fahrenheit,TECH_OBS,1,1
TECH_OBS:40 degrees fahrenheit cht,40 degrees fahrenheit cht,TECH_OBS,1,1
TECH_OBS:45 / 80,45 / 80,TECH_OBS,1,1
TECH_OBS:48 psi,48 psi,TECH_OBS,1,1
TECH_OBS:5 minutes,5 minutes,TECH_OBS,1,1
TECH_OBS:5 secs,5 secs,TECH_OBS,1,1
TECH_OBS:503 degrees,503 degrees,TECH_OBS,1,1
TECH_OBS:57 / 80 psi,57 / 80 psi,TECH_OBS,1,1
TECH_OBS:57 / 80 psi comp,57 / 80 psi comp,TECH_OBS,1,1
TECH_OBS:6 inches puddle,6 inches puddle,TECH_OBS,1,1
TECH_OBS:6 seconds,6 seconds,TECH_OBS,1,1
TECH_OBS:690 rpm,690 rpm,TECH_OBS,1,1
TECH_OBS:7,7,TECH_OBS,1,1
TECH_OBS:70,70,TECH_OBS,2,1
TECH_OBS:70 / 80,70 / 80,TECH_OBS,1,1
TECH_OBS:72,72,TECH_OBS,1,1
TECH_OBS:72 / 80,72 / 80,TECH_OBS,1,1
TECH_OBS:73,73,TECH_OBS,1,1
TECH_OBS:74,74,TECH_OBS,1,1
TECH_OBS:75 / 80,75 / 80,TECH_OBS,1,1
TECH_OBS:76,76,TECH_OBS,1,1
TECH_OBS:76 / 80,76 / 80,TECH_OBS,1,1
TECH_OBS:77,77,TECH_OBS,1,1
TECH_OBS:79 / 80,79 / 80,TECH_OBS,1,1
TECH_OBS:8 %,8 %,TECH_OBS,1,1
TECH_OBS:800 rpm,800 rpm,TECH_OBS,1,1
TECH_OBS:800 to 1400 rpm,800 to 1400 rpm,TECH_OBS,1,1
TECH_OBS:a few different times,a few different times,TECH_OBS,1,1
TECH_OBS:about 2 seconds,about 2 seconds,TECH_OBS,1,1
TECH_OBS:about 30 seconds,about 30 seconds,TECH_OBS,1,1
TECH_OBS:about 8,about 8,TECH_OBS,1,1
TECH_OBS:above 22 inches,above 22 inches,TECH_OBS,1,1
TECH_OBS:all cht temps in,all cht temps in,TECH_OBS,1,1
TECH_OBS:all compressions 74 plus,all compressions 74 plus,TECH_OBS,1,1
TECH_OBS:all temps and pressure,all temps and pressure,TECH_OBS,1,1
TECH_OBS:approximately 1 second,approximately 1 second,TECH_OBS,1,1
TECH_OBS:approximately 2 seconds,approximately 2 seconds,TECH_OBS,1,1
TECH_OBS:around 34 psi,around 34 psi,TECH_OBS,1,1
TECH_OBS:at least 3 instances,at least 3 instances,TECH_OBS,1,1
TECH_OBS:below 100,below 100,TECH_OBS,1,1
TECH_OBS:below 1000,below 1000,TECH_OBS,1,1
TECH_OBS:below 1000 rpm,below 1000 rpm,TECH_OBS,1,1
TECH_OBS:between 5 and 10,between 5 and 10,TECH_OBS,1,1
TECH_OBS:between 5 and 10 %,between 5 and 10 %,TECH_OBS,1,1
TECH_OBS:blended,blended,TECH_OBS,1,1
TECH_OBS:briefly,briefly,TECH_OBS,1,1
TECH_OBS:cht and egt variati,cht and egt variati,TECH_OBS,1,1
TECH_OBS:cht greater than 200 degrees fahrenheit warmer than other cylinders,cht greater than 200 degrees fahrenheit warmer than other cylinders,TECH_OBS,1,1
TECH_OBS:clearance,clearance,TECH_OBS,1,1
TECH_OBS:clearance within specs,clearance within specs,TECH_OBS,1,1
TECH_OBS:clearances,clearances,TECH_OBS,1,1
TECH_OBS:comperssion reading,comperssion reading,TECH_OBS,1,1
TECH_OBS:compr,compr,TECH_OBS,1,1
TECH_OBS:compre,compre,TECH_OBS,1,1
TECH_OBS:compression - now 65 / 80,compression - now 65 / 80,TECH_OBS,1,1
TECH_OBS:compression 50 / 80,compression 50 / 80,TECH_OBS,1,1
TECH_OBS:compression 50 pounds,compression 50 pounds,TECH_OBS,1,1
TECH_OBS:compression 54 / 80,compression 54 / 80,TECH_OBS,1,1
TECH_OBS:compression 68 / 80,compression 68 / 80,TECH_OBS,1,1
TECH_OBS:compression 75 / 80,compression 75 / 80,TECH_OBS,1,1
