source,relation,target,record_count
ACTION:finished reinstallation,ACTION_ON_ITEM,MAINT_ITEM:plugs,1
ACTION:finished reinstallation,ACTION_ON_ITEM,MAINT_ITEM:rocker cov,1
ACTION:finished removing,ACTION_ON_ITEM,MAINT_ITEM:cylinder assembly,1
ACTION:fitted,ACTION_ON_ITEM,MAINT_ITEM:bracket,1
ACTION:fitted,ACTION_ON_ITEM,MAINT_ITEM:exhaust,1
ACTION:fitted,ACTION_ON_ITEM,MAINT_ITEM:piston,1
ACTION:fitted,ACTION_ON_ITEM,MAINT_ITEM:valve,1
ACTION:fitting,ACTION_ON_ITEM,MAINT_ITEM:accessory case,1
ACTION:fitting,ACTION_ON_ITEM,MAINT_ITEM:oil return line,1
ACTION:fitting,ACTION_ON_ITEM,MAINT_ITEM:valves,1
ACTION:fixed,ACTION_ON_ITEM,MAINT_ITEM:baffle cover cam,1
ACTION:fixed,ACTION_ON_ITEM,MAINT_ITEM:baffle cover cam lock,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:bracket,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:core engine,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:cover,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve 2,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:ferrule,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:intake pipes,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:magneto,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:manifold psi line,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:number 29 push rods,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:oil,1
ACTION:found,ACTION_ON_ITEM,MAINT_ITEM:piston,1
ACTION:freed,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,1
ACTION:further insp,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:further insp,ACTION_ON_ITEM,MAINT_ITEM:carb air valve,1
ACTION:further insp,ACTION_ON_ITEM,MAINT_ITEM:center cowling inlet tube,1
ACTION:further insp,ACTION_ON_ITEM,MAINT_ITEM:intake tube,1
ACTION:further inspection,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:further inspection,ACTION_ON_ITEM,MAINT_ITEM:plug holes,1
ACTION:gapped,ACTION_ON_ITEM,MAINT_ITEM:cylinder spark plugs,1
ACTION:ground,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:ground,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,1
ACTION:ground,ACTION_ON_ITEM,MAINT_ITEM:seat,1
ACTION:ground,ACTION_ON_ITEM,MAINT_ITEM:valves,1
ACTION:ground power check,ACTION_ON_ITEM,MAINT_ITEM:engines,1
ACTION:ground power performance check,ACTION_ON_ITEM,MAINT_ITEM:engines,1
ACTION:ground r,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:ground ran,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:ground run,ACTION_ON_ITEM,MAINT_ITEM:engines,1
ACTION:ground run,ACTION_ON_ITEM,MAINT_ITEM:magneto,1
ACTION:ground run leak check,ACTION_ON_ITEM,MAINT_ITEM:intake tube,1
ACTION:ground run leak check,ACTION_ON_ITEM,MAINT_ITEM:sump,1
ACTION:ground run several times,ACTION_ON_ITEM,MAINT_ITEM:aircraft,1
ACTION:ground run up,ACTION_ON_ITEM,MAINT_ITEM:throttle,1
ACTION:ground seat,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,1
ACTION:honed,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:idle and idle mixture rise check,ACTION_ON_ITEM,MAINT_ITEM:aircraft,1
ACTION:idle mixture chapter,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:idle mixture check,ACTION_ON_ITEM,MAINT_ITEM:magneto,1
ACTION:idle over ride speed check,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:incorrect install,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:inserted,ACTION_ON_ITEM,MAINT_ITEM:helicoil,1
ACTION:insp,ACTION_ON_ITEM,MAINT_ITEM:3 bolts,1
ACTION:insp,ACTION_ON_ITEM,MAINT_ITEM:backbone,1
ACTION:insp,ACTION_ON_ITEM,MAINT_ITEM:baffle corner,1
ACTION:insp,ACTION_ON_ITEM,MAINT_ITEM:bolt,1
ACTION:insp,ACTION_ON_ITEM,MAINT_ITEM:bolts,1
ACTION:insp,ACTION_ON_ITEM,MAINT_ITEM:core engine,1
ACTION:insp,ACTION_ON_ITEM,MAINT_ITEM:cover,1
ACTION:insp,ACTION_ON_ITEM,MAINT_ITEM:cylinder,1
ACTION:insp,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,1
ACTION:insp,ACTION_ON_ITEM,MAINT_ITEM:paint,1
ACTION:inspect,ACTION_ON_ITEM,MAINT_ITEM:cowling,1
ACTION:inspecte,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:air induction elbow,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:air intake,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:baffle spring,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:bolt,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:cabin,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:cabin area,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:carb airbox,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:card,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:center baffle screw,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:collective linkage,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:compressor blade,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:compressor rotor,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:cylinders,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:exhaust v,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:external linkage,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:fdm card,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:ferrule,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:flight data,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:fuel pump,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:fuel pump cam,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:fuel servo,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:gaskets,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:helicopter,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:hydrauli,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:inlet,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:intake tubes,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:intercylinder baffle tie rod,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:line,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:lines,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:m / r system,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:manifold psi line,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:mounting bolt,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:muffler,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:nuts,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:o - rings,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:oil drain tube,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:oil return line,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:primer line,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:propeller,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:purge system,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:push rod shroud tube,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:return line,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:rocke,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:rocker box,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:rocker cover gaskets,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:rocker gasket,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:rust,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:screen,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:scroll mount,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:sniffler valves,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:threads,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:throttle cable attachment,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:throttle linkage,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:tie rod,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:valves,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:washers,1
ACTION:inspected,ACTION_ON_ITEM,MAINT_ITEM:wires,1
ACTION:inspection,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:inspection,ACTION_ON_ITEM,MAINT_ITEM:engine cover,1
ACTION:inspection,ACTION_ON_ITEM,MAINT_ITEM:magnetos,1
ACTION:install,ACTION_ON_ITEM,MAINT_ITEM:access hole doubler,1
ACTION:install,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:install,ACTION_ON_ITEM,MAINT_ITEM:oil filler tube,1
ACTION:install,ACTION_ON_ITEM,MAINT_ITEM:spark plugs,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:2 buttons,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:28 push rods,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:29 push rod,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:4 pistons,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:accessories,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:air intake,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baff,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle / cowl seal,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle black seal,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle button plugs,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle caps,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle crosstie,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle doubler,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle fastener,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle insp hole doubler,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle material,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle patches,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle plug hole,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle plug hole doubler,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle plug patches,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle seals,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle section,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle spr,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle spring,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle support,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle tab,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle tie rods,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffle tube,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:baffling seal,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:black cowling seal,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:brace,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:bracket hardware,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:bracket screw,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:bracket screws,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:button plug,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:carburetor,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:case,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:chafe tape,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:chin cowl,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:cht receptacles,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:clamp,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:clamps,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:clip,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:connecting rod,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:connecting rods,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:connection wire,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:coolers,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:cowl seal,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:crankcase seal,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:crankshaft seal,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:cylinder base nut,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:cylinder nuts,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:cylinders,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:doubler patch,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:doubler plates,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:drain tube,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:edges,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:engine assembly,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:engine baffling,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:engine blanket,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:engine cover,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:exhaust system,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:factory,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:fasteners,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:filter,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:firewall,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:fuel,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:fuel and oil pressure lines,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:fuel flow transducer,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:fuel injector nozzles,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:fuel lines,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:fuel pump,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:gask,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:ground wire,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:high temperature sealant,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:high temperature silicone,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:hold downs,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:holes,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:hose clamp,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:inches mineral oil only inches stickers,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:indication tube gaskets,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:induction elbow,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:induction gasket,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:inner cooling baffle,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:intake air filter frame,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:intake filter housing,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:intake flange,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:intake pipes,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:intake tube gaskets,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:interconnecting rods,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:lacing cord,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:lifted assembly,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:line,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:longer push rod,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:mags,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:mount bolt,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:necessary gears,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:nose landing gear upper cover,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:number 29 push rods,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:number 31 push rod,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:o - ring,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:oil,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:oil cooler line,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:oil coolers,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:oil line,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:oil pressure lines,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:oil return line,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:oil screen housing,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:oil seal,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:oil sump,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:outer baffle tie,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:patch same material,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:pistons,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:pop rivets,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:pressure hose,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:push rod shroud,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:push rod tube,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:remaining items,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:remaining lines,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:ring gear,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:ring gear assembly,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:rings,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:rive ts,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:rocker,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:rocker cover screw,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:rocker drain line,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:rocker shaft thrust button,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:roller tappets,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:rtv silicone,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:screen,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:scroll,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:serviceable bracket,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:sheet metal doubler,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:short dipstick,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:silicone gasket,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:silicone gaskets,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:sling point bolt,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:spark p,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:spark plug access hole patch,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:spark plug access plug,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:spiral wrap,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:standoff,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:standoffs,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:star washer,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:starter,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:striker plates,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:tape,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:tension cable,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:tie rod hole,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:tie rods,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:tie wrap,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:tubes,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:vacuum pump,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:valve,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:valve cover gaskets,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:valve covers,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:valve train,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:wide area washer,1
ACTION:installed,ACTION_ON_ITEM,MAINT_ITEM:wire tie,1
ACTION:installed built up,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:installed repaired,ACTION_ON_ITEM,MAINT_ITEM:cylinder assembly,1
ACTION:installled,ACTION_ON_ITEM,MAINT_ITEM:alternator,1
ACTION:installled,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:installled,ACTION_ON_ITEM,MAINT_ITEM:cylinder assembly,1
ACTION:lapped,ACTION_ON_ITEM,MAINT_ITEM:exhaust,1
ACTION:lapped,ACTION_ON_ITEM,MAINT_ITEM:seat,1
ACTION:lapped,ACTION_ON_ITEM,MAINT_ITEM:valve,1
ACTION:lapped,ACTION_ON_ITEM,MAINT_ITEM:valves,1
ACTION:lash check,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,1
ACTION:leak and operations,ACTION_ON_ITEM,MAINT_ITEM:aircraft,1
ACTION:leak and operations check,ACTION_ON_ITEM,MAINT_ITEM:cylinder,1
ACTION:leak and operations check,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:leak and operations check,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve,1
ACTION:leak and operations checked,ACTION_ON_ITEM,MAINT_ITEM:aircraft,1
ACTION:leak and operations checked,ACTION_ON_ITEM,MAINT_ITEM:cylinder,1
ACTION:leak and run up check,ACTION_ON_ITEM,MAINT_ITEM:cylinder,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:backbone,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:backbone bolt,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:backbone case seam,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:baffle screws,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:bolt,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:case bolt,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:case plug,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:center case bolt,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:clamps,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:cowl,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:cowling,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:crankcase lifting eyebolt,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:cylinder base,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:fitting,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:fuel pump,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:intake push rod tube inner seal,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:lifting eye,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:oil cooler oil line,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:oil plug,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:oil return lines,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:propeller governor line,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:propeller oil line,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:push rod exhaust housing gasket,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:push rod seals,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:rocker cover seal,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:rocker gasket,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:rocker oil return line,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:screw,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:seals,1
ACTION:leak check,ACTION_ON_ITEM,MAINT_ITEM:spine,1
ACTION:leak checked,ACTION_ON_ITEM,MAINT_ITEM:cylinder,1
ACTION:leak checked,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:leak checked,ACTION_ON_ITEM,MAINT_ITEM:propeller shaft seal,1
ACTION:lean,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:leaned,ACTION_ON_ITEM,MAINT_ITEM:aircraft,1
ACTION:leaned,ACTION_ON_ITEM,MAINT_ITEM:engine,1
ACTION:leaned mixture,ACTION_ON_ITEM,MAINT_ITEM:plug,1
ACTION:located,ACTION_ON_ITEM,MAINT_ITEM:baffle s,1
ACTION:located,ACTION_ON_ITEM,MAINT_ITEM:screw,1
ACTION:looked,ACTION_ON_ITEM,MAINT_ITEM:baffle seal,1
ACTION:loosen,ACTION_ON_ITEM,MAINT_ITEM:lines,1
ACTION:loosened,ACTION_ON_ITEM,MAINT_ITEM:alternator belt,1
ACTION:loosened,ACTION_ON_ITEM,MAINT_ITEM:line,1
ACTION:loosened,ACTION_ON_ITEM,MAINT_ITEM:oil filler tube,1
ACTION:loosened,ACTION_ON_ITEM,MAINT_ITEM:oil pressure line,1
ACTION:lowered,ACTION_ON_ITEM,MAINT_ITEM:exhaust,1
ACTION:lubricated,ACTION_ON_ITEM,MAINT_ITEM:main and tail rotor,1
ACTION:made,ACTION_ON_ITEM,MAINT_ITEM:patch,1
