source,relation,target,record_count
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:hardware,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:injection line,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:injector nozzles,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:int,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:intake elbow,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:intake tubes,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:lamp,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:lines,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:muffler,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:muffler assembly,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:muffler heat muff,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:oil filler tube,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:oil return,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:oil sump,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:overhauled propeller governor,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:push rod,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:push rod seals,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:rocker,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:rocker shaft,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:scat tubing,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:scre,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:sniffler valves,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:spinner,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:spring,1
ACTION:reinstalled,ACTION_ON_ITEM,MAINT_ITEM:wires,1
ACTION:reinstalled repaired,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:remoced,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:remoced,ACTION_ON_ITEM,MAINT_ITEM:paint,1
ACTION:removal,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:removal,ACTION_ON_ITEM,MAINT_ITEM:cylinder,1
ACTION:removal,ACTION_ON_ITEM,MAINT_ITEM:exhaust stack,1
ACTION:removal,ACTION_ON_ITEM,MAINT_ITEM:intake tube,1
ACTION:remove,ACTION_ON_ITEM,MAINT_ITEM:baffle assembly,1
ACTION:remove,ACTION_ON_ITEM,MAINT_ITEM:baffles,1
ACTION:remove,ACTION_ON_ITEM,MAINT_ITEM:dipstick,1
ACTION:remove,ACTION_ON_ITEM,MAINT_ITEM:engine assembly,1
ACTION:remove,ACTION_ON_ITEM,MAINT_ITEM:gasket,1
ACTION:remove,ACTION_ON_ITEM,MAINT_ITEM:zip ties,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:29 push rod,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:accessory case fitting,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:accessory housing,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:air baffle,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:air filter,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:air filter box,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:air induction elbow,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:air inlet,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:air intake box,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:air intake pipe,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:air intake tube,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:airframe,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:anchor stand assembly,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:anchors,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:angle bracket,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:attach fitting,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:attaching parts,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:back baffle,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:bad rivets,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baff,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle angle bracket,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle assembly,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle blast tube,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle button,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle connecting rod,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle connecting spring,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle interconnect rod,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle material,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle mounting bracket,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle over rocker covers,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle patch,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle plu,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle reinforcement angle,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle rod,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle seal fastener,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle seal rivets,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle support,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle support fastener,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle support rod,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffle tie wire,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffles seals,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:baffling section,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:blockage,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:bottom plugs,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:button plug,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:buttons,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cables,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cam lock,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:carb heat shroud,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:carb heat valve,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:carburetor,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:case,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:chafe tape,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:chip detectors,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:clog,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cooler,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cotter pin,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cowl shock mounts,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cowlnig,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:crankcase backbone,1
ACTION:removed,ACTION_ON_ITEM,"MAINT_ITEM:cylinder , lueco",1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cylinder anchor assembly,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cylinder anchor standby assembly,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:cylinder injector nozzle,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:deflector,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:dipstick housing,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:dirt,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:driven fuel pump,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:duct tape,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:egt,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:egt probe,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:elbow,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:engine cover,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:engine drain line,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:engine mount,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:engine mounts,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:engines would vibrate viol,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust assembly,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust push rod seals,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust push tube,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust rocker,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust stack,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust system,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust tube,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust valve burnt,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust valves,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:exhaust wiring,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:extra spark plug,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:fastener,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:flange,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:flange bolt,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:fuel,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:fuel distributor line,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:fuel injector line,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:fuel pump,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:fuel servo,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:gakset,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:grass,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:grommet,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:hardened chafe wrap,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:hoses,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:hung,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:injector lin,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:instake gasket,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intake elbow,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intake elbow gask,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intake gasket tube,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intake lines,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intake tub,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intake tube flange,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intake tube gaskets,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intake valve,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intakes,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intakes gaskets,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:inter baffle rod,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:inter baffle rod fastener,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:interconnect rod,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:intercylinder,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:inventory engine,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:lacing cord,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:linkage,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:magneto,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:magnetos,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:manifold psi line,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:mount assembly,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:mount rivets,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:mounts,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:muffler shroud,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:nacelle panel,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:necessary baffling,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:ninety out of eighty bracket,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:o-ring,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:o-ring retainer,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:obstruction,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:off nut,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil control ring,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil coo,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil dipstick,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil filter,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil pressure line,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil psi line,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil screen,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil seal,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:oil sump screen,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:over rocker covers,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:part,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:particle separator,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:plastic,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:plastic holder,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:plunger assembly,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:pop rivet,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:power section,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:primer line,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:primer line clamp,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:primer line sleeve,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:propeller assembly,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:propeller bolts,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:propeller strike,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:push rod adel clamp,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:push rod seal,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:push rod shroud tube seals,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:push rod tu,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:push rod tube,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:push rods,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rebuilt assembly,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:ring,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rings,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:riv,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocke,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocker arm,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocker box cover,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocker cover bracket,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocker cover ga,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocker oil return lines,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocker return lines,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rocker shaft plugs,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rubber baffle,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:rust,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:scre,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:sealant,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:shaft,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:short dipstick,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:simulation,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:sniffler valves,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:spacers,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:spark plug baffle plugs,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:spark plug leads,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:spiral wrap,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:spring connector,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:stack,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:stacks,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:standoffs,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:starter ring gear,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:stiffener,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:support bracket,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:tach,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:thrust button,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:tie wrap,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:ties,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:tool,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:tube seals,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:turbine assembly,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:tyrap,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:valve,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:valve cover gasket,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:valve spring,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:ver,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:wings,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:wire bundle,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:wire spring,1
ACTION:removed,ACTION_ON_ITEM,MAINT_ITEM:wiring,1
ACTION:removed reinstalled,ACTION_ON_ITEM,MAINT_ITEM:bolt,1
ACTION:removed torn,ACTION_ON_ITEM,MAINT_ITEM:baffle seal,1
ACTION:removing,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:removing,ACTION_ON_ITEM,MAINT_ITEM:baffles,1
ACTION:removing,ACTION_ON_ITEM,MAINT_ITEM:rocker cove,1
ACTION:removing,ACTION_ON_ITEM,MAINT_ITEM:spark plugs,1
ACTION:reomved,ACTION_ON_ITEM,MAINT_ITEM:rocker gaskets,1
ACTION:reoved,ACTION_ON_ITEM,MAINT_ITEM:rocker cover gasket,1
ACTION:repair,ACTION_ON_ITEM,MAINT_ITEM:air filter,1
ACTION:repair,ACTION_ON_ITEM,MAINT_ITEM:baffle,1
ACTION:repair,ACTION_ON_ITEM,MAINT_ITEM:baffle seal section,1
ACTION:repair,ACTION_ON_ITEM,MAINT_ITEM:baffle section,1
ACTION:repair,ACTION_ON_ITEM,MAINT_ITEM:compressor rotor,1
ACTION:repair,ACTION_ON_ITEM,MAINT_ITEM:firewall,1
ACTION:repair,ACTION_ON_ITEM,MAINT_ITEM:magnetos,1
ACTION:repair,ACTION_ON_ITEM,MAINT_ITEM:oil lines,1
ACTION:repairced,ACTION_ON_ITEM,MAINT_ITEM:intake gasket,1
ACTION:repairced,ACTION_ON_ITEM,MAINT_ITEM:o-ring,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:baffle plug holes,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:baffle seals,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:bolt hole,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:bracket,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:cylinder assembly,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:doubler,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:firewall,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:heli-coil kit,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:patch,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:pop rivets,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:rod,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:seal section,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:threads,1
ACTION:repaired,ACTION_ON_ITEM,MAINT_ITEM:wings,1
ACTION:replac,ACTION_ON_ITEM,MAINT_ITEM:seal,1
ACTION:replace,ACTION_ON_ITEM,MAINT_ITEM:exhaust push rod,1
ACTION:replace,ACTION_ON_ITEM,MAINT_ITEM:gasket,1
ACTION:replace,ACTION_ON_ITEM,MAINT_ITEM:gaskets,1
ACTION:replace,ACTION_ON_ITEM,MAINT_ITEM:rocker oil return lines,1
ACTION:replace,ACTION_ON_ITEM,MAINT_ITEM:spiral wrap,1
ACTION:replace,ACTION_ON_ITEM,MAINT_ITEM:valve guide,1
ACTION:replace removed,ACTION_ON_ITEM,MAINT_ITEM:rocker oil return lines,1
ACTION:replace removed,ACTION_ON_ITEM,MAINT_ITEM:rocker return lines,1
ACTION:replace removed,ACTION_ON_ITEM,MAINT_ITEM:spiral wrap,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:29 push rod,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:air baffle,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:air filter,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:air filter box,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:air inlet,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:air intake assembly,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:air intake tube,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:anchor stand assembly,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:anchors,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:angle bracket,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:angle brackets,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:assembly,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:attach fitting,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baff,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle assembly,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle button plug,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle connecting rod,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle connecting spring,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle deflector,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle felt,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle interconnect rod,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle material,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle mounting bracket,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle over rocker covers,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle plu,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle reinforcement angle,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle screws,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle seal fastener,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle seal material,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle seals,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle support,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle support fastener,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle support rod,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle tension rod,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle tie rods,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffle tie wire,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffles seals,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:baffling section,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:barrel nut,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:between cooler,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:bigger rivet,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:brace,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:brake linings,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:button,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:button plug,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cam lock,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:carb heat shroud,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:carb heat valve,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:carrier,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:chafe tape,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cht fitting,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:clinders,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cotter pin,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cover gaskets,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cover o-ring,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cowl,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cowl shock mounts,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:crankshaft,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cylinder anchor assembly,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cylinder anchor standby assembly,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:cylinders,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:deflector,1
ACTION:replaced,ACTION_ON_ITEM,MAINT_ITEM:dipstick,1
